data_type,model_type,item_id,source_id,worker_id,question,answer
tifa160,mini-dalle,tifa160_35,drawbench_155,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_35,drawbench_155,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_35,drawbench_155,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_35,drawbench_155,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_13,coco_655658,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_13,coco_655658,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_13,coco_655658,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_13,coco_655658,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_13,coco_655658,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_122,partiprompt_611,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_122,partiprompt_611,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_122,partiprompt_611,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_122,partiprompt_611,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_122,partiprompt_611,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,coco_758774,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,coco_758774,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,coco_758774,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,coco_758774,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_72,coco_758774,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_24,partiprompt_1414,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_24,partiprompt_1414,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_24,partiprompt_1414,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_24,partiprompt_1414,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_24,partiprompt_1414,4389767429,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_159,partiprompt_1085,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_159,partiprompt_1085,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_159,partiprompt_1085,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_159,partiprompt_1085,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_159,partiprompt_1085,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_36,partiprompt_116,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_36,partiprompt_116,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_36,partiprompt_116,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_36,partiprompt_116,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_36,partiprompt_116,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_42,coco_666114,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_42,coco_666114,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_42,coco_666114,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_42,coco_666114,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_42,coco_666114,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_101,coco_720267,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,coco_720267,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,coco_720267,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,coco_720267,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_101,coco_720267,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_118,partiprompt_1070,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,partiprompt_1070,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,partiprompt_1070,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,partiprompt_1070,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_118,partiprompt_1070,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_28,paintskill_275,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_28,paintskill_275,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_28,paintskill_275,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_28,paintskill_275,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_28,paintskill_275,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,coco_488166,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,coco_488166,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,coco_488166,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_79,coco_488166,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_79,coco_488166,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,partiprompt_356,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,partiprompt_356,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,partiprompt_356,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,partiprompt_356,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_130,partiprompt_356,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_47,coco_555553,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_47,coco_555553,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_47,coco_555553,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_47,coco_555553,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_47,coco_555553,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_131,partiprompt_830,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_131,partiprompt_830,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_131,partiprompt_830,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_131,partiprompt_830,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_131,partiprompt_830,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_8,coco_322041,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_8,coco_322041,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_8,coco_322041,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_8,coco_322041,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_8,coco_322041,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_0,coco_669925,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_0,coco_669925,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_0,coco_669925,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_0,coco_669925,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_0,coco_669925,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_38,partiprompt_504,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_38,partiprompt_504,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_38,partiprompt_504,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_38,partiprompt_504,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_38,partiprompt_504,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_34,paintskill_110,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_34,paintskill_110,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_34,paintskill_110,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_34,paintskill_110,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_34,paintskill_110,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_154,partiprompt_1083,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,partiprompt_1083,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,partiprompt_1083,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,partiprompt_1083,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,partiprompt_1083,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_78,coco_482435,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,coco_482435,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,coco_482435,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,coco_482435,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,coco_482435,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_55,coco_413279,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_55,coco_413279,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_55,coco_413279,4379690288,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_55,coco_413279,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_55,coco_413279,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_18,coco_373633,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,coco_373633,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,coco_373633,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,coco_373633,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,coco_373633,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,partiprompt_1285,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,partiprompt_1285,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,partiprompt_1285,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,partiprompt_1285,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,partiprompt_1285,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,partiprompt_632,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,partiprompt_632,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,partiprompt_632,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_136,partiprompt_632,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,partiprompt_632,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_84,coco_130602,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,coco_130602,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,coco_130602,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,coco_130602,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,coco_130602,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_93,coco_67370,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,coco_67370,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,coco_67370,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,coco_67370,4387897261,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,coco_67370,4389767429,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_68,coco_663825,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,coco_663825,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,coco_663825,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,coco_663825,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,coco_663825,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_122,partiprompt_611,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_122,partiprompt_611,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_122,partiprompt_611,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_122,partiprompt_611,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_122,partiprompt_611,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,coco_463732,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,coco_463732,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,coco_463732,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,coco_463732,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,coco_463732,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_95,coco_685662,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_95,coco_685662,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_95,coco_685662,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_95,coco_685662,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_95,coco_685662,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,coco_544405,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,coco_544405,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,coco_544405,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,coco_544405,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,coco_544405,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,coco_20046,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,coco_20046,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,coco_20046,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,coco_20046,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,coco_20046,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_108,partiprompt_1192,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_108,partiprompt_1192,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_108,partiprompt_1192,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_108,partiprompt_1192,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_108,partiprompt_1192,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_107,partiprompt_1261,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_107,partiprompt_1261,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_107,partiprompt_1261,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_107,partiprompt_1261,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_107,partiprompt_1261,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,coco_720267,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,coco_720267,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,coco_720267,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,coco_720267,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_101,coco_720267,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_57,coco_558559,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_57,coco_558559,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_57,coco_558559,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_57,coco_558559,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_57,coco_558559,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_25,drawbench_74,4375840905,How consistent is the image with the text description?,1
tifa160,sd2dot1,tifa160_25,drawbench_74,4375843592,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_25,drawbench_74,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_25,drawbench_74,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_25,drawbench_74,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_5,coco_152829,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_5,coco_152829,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_5,coco_152829,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_5,coco_152829,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_5,coco_152829,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_32,partiprompt_1053,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_32,partiprompt_1053,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_32,partiprompt_1053,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_32,partiprompt_1053,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_32,partiprompt_1053,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_146,partiprompt_202,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_146,partiprompt_202,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_146,partiprompt_202,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_146,partiprompt_202,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_146,partiprompt_202,4389767429,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_84,coco_130602,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_84,coco_130602,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_84,coco_130602,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_84,coco_130602,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_84,coco_130602,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_111,drawbench_149,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_111,drawbench_149,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_111,drawbench_149,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_111,drawbench_149,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_111,drawbench_149,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_48,coco_544405,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_48,coco_544405,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_48,coco_544405,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_48,coco_544405,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_48,coco_544405,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_83,coco_179805,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_83,coco_179805,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_83,coco_179805,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_83,coco_179805,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_83,coco_179805,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_139,partiprompt_194,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_139,partiprompt_194,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_139,partiprompt_194,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_139,partiprompt_194,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_139,partiprompt_194,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_47,coco_555553,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_47,coco_555553,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_47,coco_555553,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_47,coco_555553,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_47,coco_555553,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_10,coco_144234,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_10,coco_144234,4375843592,How consistent is the image with the text description?,1
tifa160,sd1dot5,tifa160_10,coco_144234,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_10,coco_144234,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_10,coco_144234,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_145,partiprompt_931,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_145,partiprompt_931,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_145,partiprompt_931,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_145,partiprompt_931,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_145,partiprompt_931,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_43,coco_694975,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_43,coco_694975,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_43,coco_694975,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_43,coco_694975,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_43,coco_694975,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_18,coco_373633,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_18,coco_373633,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_18,coco_373633,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_18,coco_373633,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_18,coco_373633,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_137,partiprompt_1175,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_137,partiprompt_1175,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_137,partiprompt_1175,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_137,partiprompt_1175,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_137,partiprompt_1175,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_91,coco_321596,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_91,coco_321596,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_91,coco_321596,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_91,coco_321596,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_91,coco_321596,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_42,coco_666114,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_42,coco_666114,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_42,coco_666114,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_42,coco_666114,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_42,coco_666114,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_72,coco_758774,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_72,coco_758774,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_72,coco_758774,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_72,coco_758774,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_72,coco_758774,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_107,partiprompt_1261,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_107,partiprompt_1261,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_107,partiprompt_1261,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_107,partiprompt_1261,4387897261,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_107,partiprompt_1261,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_23,partiprompt_1412,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_23,partiprompt_1412,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_23,partiprompt_1412,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_23,partiprompt_1412,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_23,partiprompt_1412,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_60,coco_661609,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_60,coco_661609,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_60,coco_661609,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_60,coco_661609,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_60,coco_661609,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_54,coco_352431,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_54,coco_352431,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_54,coco_352431,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_54,coco_352431,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_54,coco_352431,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_85,coco_111485,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_85,coco_111485,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_85,coco_111485,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_85,coco_111485,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_85,coco_111485,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_55,coco_413279,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_55,coco_413279,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_55,coco_413279,4379690288,How consistent is the image with the text description?,4
